Original_ID	Gene_Symbol	CON02_T2	CON05_T2	CON06_T2	CON07_T2	CON08_T2	CON09_T2	CON10_T2	CON11_T2	CON12_T2	CON13_T2	CON14_T2	CON17_T2	CON18_T2	CON19_T2	CON20_T2	CON21_T2	CON22_T2
ENSG00000278757	NA	0	0	0	0	0	0	0	0	0	0	0.03643564495410793	0.02462773267044763	0.02660024087307228	0.01518262902364218	0.06287759099132803	0	0
ENSG00000230021	NA	0.01542748741871593	0.02130459394497589	0.04266594456535871	0	0.02662957329141849	0	0.04218879205229953	0.0910668159827338	0	0.02903709590792039	0.01821782247705396	0.06156933167611908	0.02660024087307228	0.03036525804728437	0.02095919699710934	0.04822600101465016	0
ENSG00000235146	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225972	MTND1P23	145.92860349363406	131.40673545261131	123.75257221182294	129.56847653096187	0.19972179968563872	0.8657314391307577	116.60982123255592	158.29689288198705	277.25908046105366	215.948882267204	126.88713355268088	107.26608964613466	92.46243727479924	0.8805924833712467	150.19360568128556	210.47434376160484	0.30000400043051717
ENSG00000225630	MTND2P28	179.80736586513424	2.8974247765167216	3.5199404266420933	2.820252862069866	1.6776631173593652	4.159274957562988	3.079781819817866	2.2766703995683453	16.830661344130576	18.002999462910648	2.787326838989257	11.64891755312173	11.012499721451924	2.565864304995529	2.682777215629996	16.332539010294855	2.850038004089913
ENSG00000276171	NA	0.4628246225614781	0.17043675155980714	0.362660528805549	0.1864629991451151	10.43879273023605	12.628386862103008	0.16875516820919814	0.3187338559395683	1.042607339901894	0.7549644936059303	0.12752475733937776	0.2832189257101478	0.19950180654804212	0.1062784031654953	0.1467143789797654	0.28935600608790096	0.22500300032288784
ENSG00000237973	MTCO1P12	422.28118562509263	529.2913319689811	646.7303877217073	492.0292389941725	73.25795612469229	105.5063140818919	494.98000275360425	507.8113326237194	161.00836206199247	140.88798934522976	527.4970498230975	91.17186634599712	87.12908897974826	9.473960510752724	429.6216200467473	147.94129577927512	9.45012601356129
ENSG00000278791	NA	1.8667259776646283	1.789585891377975	4.138596622839795	3.962338731833696	0.02662957329141849	0.05646074603026681	2.552421919164122	3.301172079374101	2.1596866326539232	1.248595124040577	1.8764357151365585	0.17239412869313342	0.27930252916725895	0.04554788707092656	4.736778521346712	1.269951360052454	0
ENSG00000229344	MTCO2P12	1.3576188928470023	0.5752240365143491	1.0453156418512883	0.5593889974353453	0.31955487949702194	1.6373616348777371	41.28173302317509	44.463372903569784	7.5961391907137985	8.130386854217711	45.23485321052499	4.038948157953412	4.13633745576274	0.6680356770402561	46.31982536361165	7.298201486883724	0.9750130013991808
ENSG00000240409	MTATP8P1	0	0	0	0	0.01331478664570924	0.0376404973535112	0.16875516820919814	0.0910668159827338	46.84285834273509	36.993260186690584	0	0	0.02660024087307228	0	0.02095919699710934	0	0.03750050005381464
ENSG00000248527	MTATP6P1	151.72933876307124	165.55799954640767	179.0689693408105	143.4366620923798	85.68065206513901	187.6755198046069	137.38780131831342	149.05361105973955	367.4446153625675	265.16675983112907	150.77069882009863	153.8248182596159	142.96299457232698	142.29159920957457	171.32047625437175	238.0756916756563	160.68964273059575
ENSG00000198744	MTCO3P12	0.8330843206106606	1.1717526669736742	1.151980503264685	1.2819331191226664	0.7056836922225901	1.3550579047264033	20.018581828816128	21.947102651838847	33.36343487686061	31.65043453963323	21.916040439895923	22.20190100240854	21.240292337148215	0.8502272253239624	29.405753386944408	30.671736645317505	0.8625115012377369
ENSG00000268663	WBP1LP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273547	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229376	CICP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228327	NA	1.5581762292903096	2.790901806791842	1.578639948918272	2.190940239955103	1.9040144903364224	1.6750021322312485	5.189221422432842	5.66890929492518	1.340495151302435	3.7457853721217313	2.5322773243105012	1.1328757028405911	0.944308550994066	3.583100449579556	1.8653685327427312	1.7200607028558557	2.0250270029059907
ENSG00000223181	RNU6-1199P	0	0	0	0	0	0.0188202486767556	0	0	0	0	0	0.01231386633522381	0	0	0.02095919699710934	0	0
ENSG00000229905	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237491	LINC01409	0.4473971351427622	0.3621780970645902	0.34132755652286967	0.3962338731833696	0.7189984788682994	0.41404547088862326	0.5062655046275945	0.45533407991366903	0.29788781140054116	0.2322967672633632	0.3461386270640254	0.6403210494316385	0.3458031313499397	0.5010267577801921	0.3353471519537495	0.28935600608790096	0.1875025002690732
ENSG00000230092	NA	0.4011146728866144	0.2769597212846866	0.29866161195751095	0.536081122542206	0.5192766791826606	0.188202486767556	0.2531327523137972	0.250433743952518	0.3723597642506764	0.2032596713554428	0.25504951467875553	0.3571021237214907	0.3325030109134035	0.2125568063309906	0.6287759099132803	0.2411300050732508	0.07500100010762929
ENSG00000177757	FAM87B	0	0	0	0	0	0.05646074603026681	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228794	LINC01128	7.0657892377719	5.496585237803781	5.098580375560365	5.034500976918108	6.004968777214871	6.3047833067131265	7.129905856838621	5.07697499103741	3.7980695953568993	4.674972441175184	4.609109086694653	5.639750781532507	6.0914551599335525	4.919171803660068	6.203922311144366	3.970607416872863	4.4625595064039425
ENSG00000225880	LINC00115	0.8485118080293765	0.7243561941291804	0.8959848358725329	0.32631024850395146	1.8640701303992944	0.7716301957469797	0.7804926529675413	0.6602344158748201	1.2660231984522998	0.7840015895138507	0.7287128990821586	0.6895765147725337	1.0906098757959637	0.7439488221584671	0.5239799249277336	0.8359173509206027	0.937512501345366
ENSG00000230368	FAM41C	0	0.02130459394497589	0	0	0.05325914658283699	0	0	0	0	0	0	0	0.01330012043653614	0	0	0	0
ENSG00000234711	TUBB8P11	0	0	0.10666486141339676	0.04661574978627877	0.10651829316567396	0	0.02109439602614976	0	0	0.02903709590792039	0.03643564495410793	0	0	0.03036525804728437	0	0.01607533367155005	0
ENSG00000283040	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272438	NA	0	0	0	0.02330787489313938	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230699	NA	0	0	0.02133297228267935	0	0.01331478664570924	0	0	0	0	0	0	0	0.03990036130960842	0	0	0	0
ENSG00000241180	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223764	LINC02593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187634	SAMD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01607533367155005	0
ENSG00000188976	NOC2L	26.566133335028844	26.353782709935174	31.828794645757597	25.219120634376814	22.66176687099714	25.46379645965033	24.532782578412174	21.651135499894963	24.501272487694507	18.206259134266087	25.923961384847793	23.285521239908235	25.935234851245475	23.107961373983407	25.86364909443293	24.32197984505523	26.06284753740118
ENSG00000187961	KLHL17	4.659101200452213	3.770913128260733	4.095930678274436	3.705952108009163	4.034380353649902	4.347477444330544	3.965746452916157	4.280140351188489	3.0533500668555464	3.6005998925821294	3.8257427201813328	4.199028420311321	3.497931674809005	4.114492465407032	3.1648387465635106	3.729477411799612	4.012553505758167
ENSG00000277294	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187583	PLEKHN1	0.2776947735368869	0.5539194425693732	0.29866161195751095	0.2097708740382545	0.3062400928513127	0.188202486767556	0.48517110860144463	0.4098006719223022	0.14894390570027058	0.2613338631712836	0.528316851834565	0.2832189257101478	0.2261020474211144	0.25810469340191716	0.1886327729739841	0.5144106774896017	0.2625035003767025
ENSG00000187642	PERM1	0.01542748741871593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272512	NA	0.07713743709357969	0	0.02133297228267935	0.11653937446569695	0.03994435993712774	0.0188202486767556	0.02109439602614976	0.22766703995683452	0	0.17422257544752237	0.1821782247705397	0.08619706434656671	0.03990036130960842	0.06073051609456874	0.06287759099132803	0.01607533367155005	0.07500100010762929
ENSG00000188290	HES4	3.53289461888595	1.1717526669736742	0.9813167250032504	1.5849354927334784	1.3847378111537618	0.8469111904540021	0.8015870489936912	1.3887689437366906	1.4149671041525704	1.8583741381069057	2.787326838989257	2.0441018116471534	2.433922039886114	0.7743140802057514	1.320429410817889	1.6396840344981054	2.2875305032826936
ENSG00000187608	ISG15	9.626752149278746	12.569710427535776	15.253075182115738	9.043455458538084	6.36446801664902	14.47277123242506	16.411440108344518	10.700350877971225	49.30043278678956	15.854254365724536	20.003169079805257	62.91154310665848	58.62693088425131	13.254435137639629	54.32623861650742	25.15789719597583	25.275337036271072
ENSG00000231702	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224969	NA	0	0.02130459394497589	0	0.06992362467941816	0	0	0	0	0	0	0	0	0	0	0	0.01607533367155005	0
ENSG00000188157	AGRN	1.450183817359298	2.5352466794521313	1.3013113092434403	1.841322116558012	1.6776631173593652	1.524440142817204	2.383666750954924	1.5253691677107912	3.649125689656629	1.887411234014826	3.206336755961498	5.7505755785495225	3.896935287905089	2.1711159503808326	3.2696347315490573	2.3148480487032077	2.9250390041975423
ENSG00000242590	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217801	NA	0.13884738676844344	0.06391378183492767	0	0.04661574978627877	0.03994435993712774	0.20702273544431163	0.1265663761568986	0.0910668159827338	0.07447195285013529	0.14518547953960198	0.25504951467875553	0.0738831980113429	0.10640096349228911	0.12146103218913748	0	0.19290400405860064	0.2625035003767025
ENSG00000273443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237330	RNF223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131591	C1orf159	4.612818738196065	5.198320922574117	6.058564128280937	5.174348226276945	4.726749259226783	5.551973359642902	4.176690413177654	4.963141471058993	5.585396463760146	5.168603071609831	4.791287311465193	4.383736415339679	4.269338660128101	3.61346570762684	3.8355330504710095	5.224483443253767	4.800064006888275
ENSG00000223823	LINC01342	0.26226728611817096	0.38348269100956606	0.2773286396748316	0.419541748076509	0.33286966614273117	0.1505619894140448	0.08437758410459907	0.3415005599352518	0.22341585855040583	0.3774822468029651	0.3097029821099174	0.3571021237214907	0.26600240873072284	0.16700891926006403	0.23055116696820277	0.41795867546030135	0.3375045004843318
ENSG00000207730	MIR200B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207607	MIR200A	0	0	0	0.02330787489313938	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198976	MIR429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272141	NA	0	0	0	0	0	0	0	0	0	0	0	0	0.01330012043653614	0	0	0	0
ENSG00000205231	TTLL10-AS1	0.06170994967486375	0.06391378183492767	0.10666486141339676	0.04661574978627877	0.03994435993712774	0	0	0.02276670399568345	0	0	0	0.03694159900567145	0.02660024087307228	0.01518262902364218	0.1467143789797654	0	0
ENSG00000162571	TTLL10	0.09256492451229564	0.08521837577990357	0.21332972282679355	0.32631024850395146	0.14646265310280174	0.28230373015133403	0.1898495642353479	0.06830011198705035	0	0.05807419181584079	0.0546534674311619	0.09851093068179052	0.07980072261921685	0.1062784031654953	0.06287759099132803	0.06430133468620021	0.03750050005381464
ENSG00000186891	TNFRSF18	2.4221155247384023	2.7482926189018904	3.754603121751566	4.684882853521017	1.877384917045004	2.1078678517966276	1.2023805734905366	3.5060724153352516	1.7873268684032468	2.7294870153445174	1.8217822477053969	1.2560143661928294	1.2768115619074696	3.8715704010287575	2.179756487699372	2.6042040547911087	2.7750370039822836
ENSG00000186827	TNFRSF4	2.746092760531437	3.8348269100956607	4.138596622839795	5.4540427249946175	2.250198943124863	3.952252222118677	2.7633658794256193	6.761711086717986	2.2341585855040584	2.5262273439890746	2.641584259172825	2.0441018116471534	1.7157155363131622	2.368490127688181	2.7875732006155425	2.3148480487032077	2.437532503497952
ENSG00000078808	SDF4	59.84322369719912	65.91641366575541	67.8815178034857	62.97787796126263	44.52464654325173	58.06046716779103	58.03068346793801	63.997204931866186	57.93917931740525	59.584120803052656	62.23208158161635	53.355982830524795	55.115699089005766	60.33576773995404	59.75467063875873	59.10900191028954	59.51329358540384
ENSG00000176022	B3GALT6	10.598683856657848	9.203584584229583	9.59983752720571	9.323149957255756	8.694555679648138	11.98849840709332	6.475979580027978	9.835216126135252	10.42607339901894	9.49513036188997	7.687921085316773	9.16151655340652	9.735688159544456	9.51950839782365	7.96449485890155	9.002186856068029	9.862631514153252
ENSG00000184163	C1QTNF12	0.09256492451229564	0.3408735031196143	0.29866161195751095	0.2330787489313939	0.11983307981138323	0.13174174073728925	0.23203835628764743	0.2732004479482014	0.6702475756512175	0.05807419181584079	0.16396040229348569	0.135452529687462	0.3325030109134035	0.06073051609456874	0.20959196997109344	0.2411300050732508	0.07500100010762929
ENSG00000260179	NA	0.07713743709357969	0.08521837577990357	0.08533188913071742	0	0.10651829316567396	0.11292149206053362	0.14766077218304838	0.15936692796978416	0.22341585855040583	0.08711128772376119	0.2186138697246476	0.04925546534089526	0.02660024087307228	0.09109577414185312	0.04191839399421868	0.08037666835775026	0.03750050005381464
ENSG00000160087	UBE2J2	24.514277508339624	21.901122575435217	21.354305254962032	21.04701102850487	18.76053438380433	24.05227780889366	22.697570124137147	25.430408363178415	25.171520063345724	24.449234754468975	23.956436557325965	19.739127735363777	21.05409065103671	22.197003632564876	22.30058560492434	22.987727150316577	23.400312033580335
ENSG00000230415	LINC01786	0.03085497483743187	0.12782756366985534	0.14933080597875548	0.2097708740382545	0.34618445278844046	0.31994422750484525	0.1265663761568986	0.250433743952518	0.14894390570027058	0.14518547953960198	0.14574257981643174	0.32016052471581924	0.17290156567496984	0.13664366121277968	0.35630634895085883	0.17682867038705058	0.2625035003767025
ENSG00000162572	SCNN1D	1.3113364305908546	2.4074191157822757	2.346626951094729	1.8646299914511513	1.983903210210678	2.070227354443116	2.067250810562677	1.001734975810072	2.010742726953653	1.248595124040577	1.6942574903660188	1.7239412869313342	1.3566122845266864	1.472715015293292	1.718654153762966	1.3985540294248546	2.0250270029059907
ENSG00000131584	ACAP3	19.17636686146391	21.027634223691205	21.247640393548636	20.837240154466613	18.148054198101704	14.81153570860666	16.24268494013532	18.9874311324	16.905133296980708	16.20269951661958	24.193268249527662	20.17011305709661	17.58275921710078	16.33650882943899	17.20750073462677	16.123559672564703	20.36277152922135
ENSG00000278073	MIR6726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169972	PUSL1	3.656314518235677	3.4939534069760465	4.586589040776061	3.472873359077769	2.5164946760390476	3.745229486674365	2.911026651608668	3.483305711339568	2.68099030260487	3.3392660294108456	3.898614010089549	2.684422861078792	2.6999244486168363	3.5527351915322716	2.55702203364734	3.231142067981561	3.487546505004762
ENSG00000127054	INTS11	39.64864266609996	37.32564859159776	42.96460617731622	35.614432836716986	32.674486428570496	35.51380925303782	38.81368868811557	34.44602314546906	37.01256056651724	30.72124747057978	37.4376251903459	35.8826065008422	35.5113215655515	31.336946304797472	33.34608242240096	39.54532083201313	38.4005120551062
ENSG00000274153	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240731	NA	0.5399620596550578	0.4900056607344455	0.3199945842401903	0.27969449871767266	0.8388315586796826	0.26348348147457845	0.48517110860144463	0.7057678238661871	0.22341585855040583	0.3774822468029651	0.6194059642198348	0.8989122424713386	0.7980072261921685	0.4706614997329078	0.6916535009046083	0.35365734077410116	0.637508500914849
ENSG00000224051	CPTP	15.95202199095228	10.05576834202862	12.799783369607612	10.418620077233308	7.975557200779839	11.762655422972252	7.024433876707873	11.110151549893525	11.245264880370428	10.685651294114706	12.333465816965536	10.540669582951589	12.143009958557496	9.92943938146199	9.57835302767897	9.355844196842131	12.825171018404609
ENSG00000169962	TAS1R3	0.8022293457732288	0.5326148486243973	0.5119913347843045	0.8856992459392968	0.7988871987425549	0.5081467142724012	0.46407671257529487	0.6830011198705036	0.7447195285013528	0.6678532058821691	0.528316851834565	0.738831980113429	0.75810686488256	0.409930983638339	0.670694303907499	0.6430133468620021	1.3875185019911418
ENSG00000107404	DVL1	12.573402246253488	12.015790984966404	13.098444981565123	12.56294456740213	10.119237850739028	12.647207110779764	12.087088922983815	11.54271892581151	7.521667237863664	9.872612608692934	10.47524792430603	10.947027172013971	12.40901236728822	11.022588671164227	9.305883466716548	8.93788552138183	11.850158017005429
ENSG00000275884	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162576	MXRA8	0.98735919479782	0.21304593944975891	0.49065836250162514	0.16315512425197573	0.5459062524740792	1.2985971586961365	0.14766077218304838	0.3642672639309352	0.521303669950947	0.9872612608692936	0.3097029821099174	0.7634597127838766	0.5453049378979817	0.3036525804728437	1.0479598498554672	0.5304860111611518	1.2375165017758831
ENSG00000175756	AURKAIP1	26.180446149560947	20.154145871947193	26.11155807399953	18.459836915366395	15.631559522062656	25.444976210973575	25.608596775745816	34.2638895135036	29.863253092904248	26.13338631712836	24.867327681178665	17.6827120573814	19.99008101611382	23.153509261054335	21.294544149063093	27.55312191303679	25.237836536217255
ENSG00000223663	NDUFB4P8	0.04628246225614781	0	0	0	0	0.05646074603026681	0	0	0	0	0.01821782247705396	0	0	0	0	0	0
ENSG00000221978	CCNL2	67.74209725558168	66.55555148410468	60.77763803335347	62.02225509064392	76.83963373238807	63.838283511555005	68.6200702730652	55.23202389352806	49.8217364567405	59.70026918668434	61.79485384216705	61.840236735494	64.4390835150176	58.043190757384075	61.62003917150147	58.900022572559394	56.813257581529186
ENSG00000224870	MRPL20-AS1	11.323775765337498	10.48186022092814	11.733134755473644	9.53292083129401	10.052663917510484	12.251981888567895	11.960522546826915	11.06461814190216	10.053713634768265	10.540465814575104	10.074455829810844	10.072742662213082	11.251901889309575	10.658205574596815	10.395761710566234	11.590315577187589	10.08763451447614
ENSG00000242485	MRPL20	20.08658861916815	14.870606573593172	19.17834208212874	13.961417060990494	17.069556479799257	18.425023454543737	17.866953434148854	18.19059649255108	19.511651646735444	16.98670110613343	15.539802572927034	16.6483472852226	17.968462709760328	15.34963794290225	15.384050595878255	18.98496906610061	17.212729524700922
ENSG00000264293	RN7SL657P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272455	MRPL20-DT	1.8358710028271965	1.9387180489928064	1.813302644027745	1.375164618695224	2.623012969204722	2.3901715819479614	2.236005978771875	1.3432355357453236	1.861798821253382	1.9745225217385871	1.8946535376136124	1.8347660839483488	1.8487167406785237	1.8674633699079888	1.9911237147253875	1.880814039571356	1.9500260027983616
ENSG00000235098	ANKRD65	0.04628246225614781	0.02130459394497589	0.06399891684803806	0.04661574978627877	0.03994435993712774	0.0188202486767556	0	0.15936692796978416	0	0.05807419181584079	0.03643564495410793	0	0	0.01518262902364218	0.02095919699710934	0	0.03750050005381464
ENSG00000225905	ANKRD65-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205116	TMEM88B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225285	LINC01770	0	0	0.04266594456535871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179403	VWA1	0.01542748741871593	0.02130459394497589	0	0.02330787489313938	0.07988871987425548	0.0752809947070224	0.02109439602614976	0	0	0	0	0.02462773267044763	0.01330012043653614	0	0.02095919699710934	0	0
ENSG00000215915	ATAD3C	0.7096644212609331	0.6178332244043009	0.7466540298937774	0.5593889974353453	0.7456280521597178	0.5457872116259125	0.3164159403922465	0.7740679358532374	0.07447195285013529	0.4936306304346468	0.23683169220170155	0.6156933167611908	0.5054045765883733	0.34920046754377027	0.4401431369392962	0.610862679518902	0.8250110011839222
ENSG00000160072	ATAD3B	9.919874410234348	10.99317047560756	12.84244931417297	9.579536581080289	11.50397566189279	8.751415634691355	8.522135994564506	9.402648750217264	9.979241681918127	10.569502910483024	9.036039948618768	12.06758900851934	11.54450453891337	7.773506060104799	7.5453109189593635	10.111384879404984	9.67512901388418
ENSG00000197785	ATAD3A	5.538467983319022	4.644401480004745	4.138596622839795	4.335264730123926	3.701510687507171	5.439051867582369	4.8095222939621465	4.963141471058993	3.127822019705682	3.513488604858368	4.845940778896355	4.7777801380668405	5.346648415487529	3.9019356590760417	4.233757793416087	4.259963422960764	5.4000720077493085
ENSG00000205090	TMEM240	0.246839798699455	0.08521837577990357	0.3839935010882284	0.06992362467941816	0.18640701303992943	0.188202486767556	0.10547198013074884	0.1821336319654676	0.3723597642506764	0.3774822468029651	0.2914851596328635	0.19702186136358105	0.19950180654804212	0.12146103218913748	0.2515103639653121	0.35365734077410116	0.2625035003767025
ENSG00000160075	SSU72	64.98057700763152	50.662324401152674	58.580341888237506	48.1074537794397	41.289153388344374	59.43434532119419	53.221161173975865	58.16892870897122	64.64165507391742	53.42825647057353	51.064556403182266	47.0020278015493	52.66847692868312	45.82117439335211	46.82284609154227	49.769233047118966	53.58821457690113
