Original_ID	Gene_Symbol	SCA01_T1	SCA03_T1	SCA04_T1	SCA05_T1	SCA09_T1	SCA08_T1	SCA12_T1	SCA13_T1	SCA14_T1	SCA15_T1	SCA16_T1	SCA17_T1	SCA18_T1	SCA19_T1	SCA22_T1	SCA23_T1	SCA26_T1	SCA27_T1	SCA28_T1	SCA29_T1	SCA31_T1	SCA32_T1	SCA34_T1
ENSG00000239945	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233750	CICP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268903	NA	4.913212548591715	8.161794410937357	1.0486727505053122	2.723100356653512	4.762001228566219	9.395756243845652	2.9288713039253373	1.995743217625484	2.57062494646597	3.2154322004293925	4.9127437570471075	5.647959592198924	1.981044816314196	14.553655196914274	4.268211949600975	6.36166353731637	5.49943395153578	6.057367061557348	1.2734436034662855	4.506126052106663	9.45362456145693	1.2400154548589206	3.145882801036607
ENSG00000269981	NA	0	6.836374805742402	0.8019262209746504	1.5765317854309808	6.917772055011738	9.395756243845652	3.1241293908536933	2.394891861150581	2.3676808717449727	2.6795268336911606	6.5234794150953395	3.9535717145392466	1.981044816314196	10.592305261659504	2.845474633067316	5.378967543747175	5.788877843721873	8.076489415409798	3.661150359965571	5.646917457703287	5.901353514121599	1.791133434796219	2.192584982540666
ENSG00000239906	NA	0.18197083513302645	0.2790357063568327	0	0	0.03217568397679878	0.12959663784614694	0	0	0.13529604981399845	0	0.1208051743536174	0	0	0.43058151470160577	0.3793966177423089	0.10344168353359952	0.4824064869768227	0	0.1591804504332857	0.11407914055966235	0	0.06888974749216226	0.5719786910975649
ENSG00000241860	NA	0.18197083513302645	1.6742142381409963	0.49349305906132335	0.14332107140281644	1.8661896706543293	1.5551596541537631	0.39051617385671167	0.5321981913667958	0.5411841992559937	0.26795268336911604	1.7718092238530552	0.5647959592198923	0.330174136052366	3.444652117612846	0.8536423899201949	1.3447418859367937	1.2542568661397393	0.8260045993032747	0.9550827025997142	0.2281582811193247	0.2864734715593009	0.1377794949843245	0.7626382547967533
ENSG00000222623	RNU6-1100P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1591804504332857	0	0	0	0
ENSG00000241599	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279928	DDX11L17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15516252530039928	0	0.1835565776229499	0.1591804504332857	0	0	0	0
ENSG00000279457	WASH9P	4.185329208059609	1.3951785317841636	1.7272257067146315	2.4364582138478794	1.6731355667935366	1.1663697406153224	1.366806608498491	2.4614166350714304	2.0970887721169755	2.6795268336911606	1.8926143982066723	2.25918383687957	2.5313350430681396	1.2917445441048172	2.655776324196162	1.3964627277035937	0.7718503791629164	1.4684526209835995	2.3877067564992855	1.6541475381151045	1.6042514407320851	3.1000386371473017	2.6692338917886365
ENSG00000273874	MIR6859-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275135	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228463	NA	0	0.4883124861244573	0.8019262209746504	0	0.09652705193039632	0.3887899135384408	0.39051617385671167	0	0.27059209962799685	0	0.3221471316096464	0	0	0.08611630294032115	0.18969830887115444	0.879254310035596	0.6753690817675518	0.6424480216803248	0	0	0.05729469431186018	0.41333848495297354	0.28598934554878247
ENSG00000241670	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236679	RPL23AP24	0	0	0	0.14332107140281644	0	0	0	0	0.06764802490699921	0	0	0	0	0	0	0	0	0.1835565776229499	0	0	0	0	0
ENSG00000236743	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236601	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237094	NA	0	1.3951785317841636	0.06168663238266542	0.2866421428056329	0.9652705193039632	1.2959663784614694	0.39051617385671167	0.8648220609710431	0.7441282739769913	0.4465878056151934	1.0872465691825566	0.5647959592198923	0.11005804535078868	0.8611630294032115	0.6639440810490405	0.7758126265019964	0.4824064869768227	1.1013394657376996	0.4775413512998571	0.4563165622386494	0.5156522488067417	0.4822282324451358	0.19065956369918832
ENSG00000269732	WBP1LP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278566	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224813	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233653	CICP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250575	NA	0	0.3487946329460409	0	0.14332107140281644	0.09652705193039632	0.06479831892307347	0	0.06652477392084948	0.20294407472099765	0	0.201341957256029	0	0	0	0	0.10344168353359952	0.2894438921860937	0.09177828881147496	0	0.11407914055966235	0.17188408293558055	0	0
ENSG00000278757	NA	0	0	0	0	0.09652705193039632	0	0	0	0	0	0	0	0.11005804535078868	0.25834890882096345	0	0.10344168353359952	0	0	0	0	0	0	0
ENSG00000230021	NA	0	0	0	0	0.03217568397679878	0	0	0	0	0	0.0402683914512058	0.14119898980497309	0	0	0	0	0.09648129739536455	0.09177828881147496	0	0.11407914055966235	0	0	0
ENSG00000235146	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225972	MTND1P23	143.5749889199579	88.45431891511598	0.12337326476533084	104.33773998125037	43.08324084493356	0.3887899135384408	0.19525808692835583	85.88348313181666	0.13529604981399845	0.08931756112303868	104.69781777313509	0	0.990522408157098	0	0.18969830887115444	0.3620458923675983	125.71513050616002	0.3671131552458999	0.1591804504332857	0.2281582811193247	126.3348009576517	98.51233891379202	0.19065956369918832
ENSG00000225630	MTND2P28	7.096862570188032	2.1625267242654536	0.9869861181226468	145.7575296166643	4.858528280496616	1.8791512487691304	82.78942885762288	129.19111095428966	7.914818914118908	1.697033661337735	1.409393700792203	105.4756453843149	1.65087068026183	2.411256482328992	1.896983088711544	1.758508620071192	1.736663353116562	3.395796686024574	2.2285263060659997	3.1371763653907148	90.58291170705095	1.5844641923197318	2.0019254188414775
ENSG00000276171	NA	2.0016791864632912	0.13951785317841636	14.311298712778376	0.14332107140281644	0.19305410386079264	0.32399159461536736	0.39051617385671167	0.13304954784169895	0.20294407472099765	0.26795268336911604	0.2818787401584406	0.28239797960994617	0	0	15.27071386412793	0.4137667341343981	0.09648129739536455	0.1835565776229499	0.4775413512998571	0	0.4583575544948814	0.275558989968649	0.09532978184959416
ENSG00000237973	MTCO1P12	127.56155542825157	387.5108372030515	65.01771053132934	370.3416485048776	39.4795642395321	75.2308482696883	9.762904346417791	310.93679330605045	7.508930764676913	5.001783422890166	409.4892726673118	14.543495949912227	7.704063174555207	5.769792297001517	80.90632873354737	8.327055524454762	519.9377116636196	12.481847278360595	5.889676666031571	5.932115309102443	926.913564577274	377.3780367620648	7.34039320241875
ENSG00000278791	NA	9.82642509718343	1.9532499444978293	0	1.003247499819715	0.868743467373567	0	0	2.128792765467183	0	0	1.4899304836946146	0	0	0	0	0	3.0874015166516657	0	0	0	1.7188408293558055	0.8955667173981093	0
ENSG00000229344	MTCO2P12	2.729562526995397	29.089472387699814	0.24674652953066167	0.7166053570140821	2.220122194399116	0.4535882324615143	0.9762904346417792	0.2660990956833979	0.4058881494419953	0.26795268336911604	37.73148278977983	0.28239797960994617	0.8804643628063094	0.1722326058806423	0.4742457721778861	0.6723709429683968	46.88991053414718	0.3671131552458999	0.7959022521664285	0.9126331244772988	5.901353514121599	26.86700152194328	0.5719786910975649
ENSG00000240409	MTATP8P1	0	0	0	0	15.894787884538596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248527	MTATP6P1	24.748033578091597	106.59163982831012	73.96227222681583	103.19117141002783	82.69150782037286	88.70889860568758	119.30269111322542	99.7871608812742	64.26562366164926	90.3000542953921	129.14073138401702	110.7000080070989	159.58416575864356	119.52942848116577	101.67829355493878	191.83260211306032	154.08063194039718	194.29463741389253	105.5366386372684	430.3065181910465	161.9148061253169	108.70802154263204	104.6721004708544
ENSG00000198744	MTCO3P12	0.18197083513302645	16.95141916117759	0.3084331619133271	0.4299632142084493	14.639936209443444	0.971974783846102	0.5857742607850676	0.46567341744594626	0.608832224162993	0.8038580501073481	37.369067266718986	82.60140903590926	0.660348272104732	0.7750467264628904	0.09484915443557722	1.293021044169994	106.22590843229638	1.8355657762294997	0.1591804504332857	0.9126331244772988	1.1458938862372037	16.80909838808759	0.9532978184959416
ENSG00000268663	WBP1LP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273547	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229376	CICP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228327	NA	0.3639416702660529	5.510955200547446	1.48047917718397	0.8599264284168986	2.187946510422317	2.1383445244614245	2.9288713039253373	1.995743217625484	1.4882565479539829	1.4290809779686189	4.9127437570471075	1.411989898049731	1.2106384988586754	2.669605391149956	1.7072847798403898	2.379158721272789	2.219069840093385	2.478013797909824	2.3877067564992855	1.0837518353167923	2.0053143009151064	1.5155744448275696	2.192584982540666
ENSG00000223181	RNU6-1199P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229905	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237491	LINC01409	0.3639416702660529	0.06975892658920818	0.8636128533573159	0.14332107140281644	0.41828389169838415	0.06479831892307347	0.5857742607850676	0.46567341744594626	1.285312473232985	1.5183985390916577	0.4832206974144696	0.5647959592198923	0.8804643628063094	0.5166978176419269	0.6639440810490405	0.879254310035596	0.1929625947907291	0.45889144405737486	1.4326240538995711	1.0837518353167923	0.4583575544948814	0.8955667173981093	0.8579680366463475
ENSG00000230092	NA	0	0.2790357063568327	0.18505989714799623	0.14332107140281644	0.6435136795359756	0.6479831892307347	0.9762904346417792	0.1995743217625484	0	0.3572702444921547	0.1208051743536174	0.28239797960994617	0.7704063174555207	0.25834890882096345	0.28454746330673164	0.4137667341343981	0.2894438921860937	0.5506697328688498	0.4775413512998571	0.5133561325184807	0.3437681658711611	0.20666924247648677	1.14395738219513
ENSG00000177757	FAM87B	0	0.06975892658920818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228794	LINC01128	2.729562526995397	3.9762588155848664	9.067934960251815	13.328859640461928	4.794176912543018	4.3414873678459225	12.10600138955806	7.251200357372592	6.6295064408859234	7.3240400120891715	4.02683914512058	5.647959592198924	6.60348272104732	5.25309447935959	8.726122208073104	6.775430271450769	5.981840438512602	5.782032195122923	7.640661620797713	10.267122650369611	5.1565224880674165	5.717849041849467	7.245063420569156
ENSG00000225880	LINC00115	0.7278833405321058	0.6975892658920818	0.8019262209746504	0.8599264284168986	0.6435136795359756	0.5183865513845878	1.7573227823552025	0.6652477392084947	0.6764802490699922	1.5183985390916577	0.9664413948289392	0.42359696941491926	1.7609287256126187	1.205628241164496	1.0433406987913494	0.6206501012015971	0.7718503791629164	0.7342263104917998	1.2734436034662855	1.1407914055966235	1.7761355236676657	0.41333848495297354	0.6673084729471591
ENSG00000230368	FAM41C	0	0	0	0	0	0	0	0	0	0	0	0.28239797960994617	0	0	0	0	0	0	0	0	0	0	0.09532978184959416
ENSG00000234711	TUBB8P11	0	0	0	0.4299632142084493	0.03217568397679878	0	0	0	0	0	0	0	0	0	0.09484915443557722	0	0	0	0	0	0	0.06888974749216226	0
ENSG00000283040	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272438	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09484915443557722	0	0	0	0	0	0	0	0
ENSG00000230699	NA	0	0.3487946329460409	0	0	0	0	0	0	0	0	0	0	0	0.08611630294032115	0.09484915443557722	0	0	0	0	0	0.11458938862372035	0.20666924247648677	0
ENSG00000241180	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223764	LINC02593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187634	SAMD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188976	NOC2L	30.207158632082393	19.39298159179987	19.061169406243614	19.778307853588668	19.337586070056062	12.830067146768547	21.283131475190785	20.822254237225884	21.241479820797753	20.45372149717586	19.610706636737223	26.96900705274986	22.12166711550852	16.792679073362624	13.65827823872312	19.912524080217903	19.296259479072912	17.71320974061467	19.420014952860853	28.06346857767694	24.7513079427236	22.458057682444895	21.830520043557065
ENSG00000187961	KLHL17	2.5475916918623707	2.650839210389911	2.529151927689282	3.4397057136675944	2.7992845059814937	3.304714265076747	3.1241293908536933	2.927090052517377	2.7059209962799686	3.929972689413702	3.422813273352493	3.106377775709408	1.7609287256126187	1.636209755866102	2.4660780153250075	2.0171128289051907	1.3507381635351037	2.7533486643442493	2.546887206932571	2.224543240913416	3.781449824582772	3.237818132131626	3.622531710284578
ENSG00000277294	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187583	PLEKHN1	0.3639416702660529	0.4185535595352491	0.3701197942959925	0.14332107140281644	0.2574054718143902	0.4535882324615143	0.5857742607850676	0.33262386960424734	0.4735361743489946	0.4465878056151934	0.402683914512058	0.42359696941491926	0.4402321814031547	0.1722326058806423	0.28454746330673164	0.4654875759011978	0.1929625947907291	0.2753348664344249	0.7959022521664285	0.11407914055966235	0.5729469431186018	0.4822282324451358	0.09532978184959416
ENSG00000187642	PERM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272512	NA	0.18197083513302645	0.20927677976762457	0	0	0.19305410386079264	0.2591932756922939	0	0.06652477392084948	0.06764802490699921	0	0	0	0	0	0.09484915443557722	0	0	0	0.1591804504332857	0.11407914055966235	0	0.20666924247648677	0
ENSG00000188290	HES4	10.008395932316455	2.3718035040330783	0.3084331619133271	1.4332107140281642	1.0617975712343597	0.4535882324615143	0.19525808692835583	2.927090052517377	1.0823683985119874	2.5902092725681216	0.5637574803168812	2.4003828266845426	0.11005804535078868	2.3251401793886712	2.0866813975826988	0.7240917847351966	1.5437007583258329	0.5506697328688498	3.661150359965571	0.2851978513991559	0.8021257203660426	3.3067078796237883	0.6673084729471591
ENSG00000187608	ISG15	154.85718069820553	77.71144422037791	32.69391516281267	36.69019427912101	13.803368426046676	28.96484855861384	16.7921954758386	138.3715297553669	32.80929207989462	85.92349380036322	26.979822272307885	71.72908682092633	26.964221110943225	71.6487640463472	54.538263800456896	18.102294618379915	80.07947683815259	14.684526209835996	316.2915550109387	12.491665891283027	65.60242498707991	357.81334847429076	15.538754441483848
ENSG00000231702	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224969	NA	0	0	0	0	0	0	0	0.13304954784169895	0	0	0	0	0	0	0	0	0	0.09177828881147496	0.4775413512998571	0	0.05729469431186018	0	0
ENSG00000188157	AGRN	1.637737516197238	3.06939276992516	2.035658868627958	2.4364582138478794	3.185392713703079	2.203142843384498	0.9762904346417792	8.71474538363128	2.0970887721169755	3.4833848837985086	3.020129358840435	5.506760602393951	1.320696544209464	3.616884723493488	2.845474633067316	2.4826004048063885	2.990920219256301	1.3766743321721246	9.550827025997142	1.8823058192344289	2.864734715593009	10.333462123824338	0.8579680366463475
ENSG00000242590	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217801	NA	0	0.06975892658920818	0.12337326476533084	0	0	0.12959663784614694	0	0.3991486435250968	0	0	0	0	0	0.08611630294032115	0	0	0.09648129739536455	0	0	0	0.05729469431186018	0.41333848495297354	0
ENSG00000273443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237330	RNF223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11407914055966235	0	0	0
ENSG00000131591	C1orf159	6.368979229655926	2.8601159901575355	3.639511310577259	2.00649499963943	3.056689977795884	4.535882324615143	2.538355130068626	5.321981913667957	3.517697295163959	4.644513178398012	4.550328233986256	5.647959592198924	3.1916833151728716	2.669605391149956	3.604267868551934	3.3618547148419844	2.3155511374887494	2.569792086721299	2.546887206932571	4.33500734126717	7.562899649165544	3.3067078796237883	2.859893455487825
ENSG00000223823	LINC01342	0.5459125053990794	0.06975892658920818	0.49349305906132335	0.7166053570140821	0.3217568397679878	0	0	0	0.4058881494419953	0.4465878056151934	0.201341957256029	0.42359696941491926	0.11005804535078868	0.08611630294032115	0.3793966177423089	0.3620458923675983	0.1929625947907291	0.2753348664344249	0.1591804504332857	0.4563165622386494	0.4010628601830213	0.41333848495297354	0.28598934554878247
ENSG00000207730	MIR200B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207607	MIR200A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198976	MIR429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272141	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09484915443557722	0	0	0	0	0	0	0	0
ENSG00000205231	TTLL10-AS1	0	0	0	0.2866421428056329	0.03217568397679878	0.12959663784614694	0.19525808692835583	0.1995743217625484	0	0.08931756112303868	0.0402683914512058	0.14119898980497309	0	0	0	0	0	0	0	0	0.2864734715593009	0	0
ENSG00000162571	TTLL10	0.3639416702660529	0	0.18505989714799623	0	0.09652705193039632	0	0.39051617385671167	0	0.20294407472099765	0	0.1208051743536174	0	0.22011609070157737	0	0	0.15516252530039928	0	0.1835565776229499	0.1591804504332857	0	0.2864734715593009	0	0
ENSG00000186891	TNFRSF18	5.095183383724741	0.9766249722489146	1.9739722362452936	0.8599264284168986	1.57660851486314	1.231168059538396	1.1715485215701351	2.128792765467183	0.6764802490699922	3.2154322004293925	2.255029921267525	3.106377775709408	2.2011609070157734	1.722326058806423	0.5690949266134633	1.8619503036047913	2.219069840093385	2.38623550909835	2.706067657365857	1.597107967835273	3.437681658711611	1.791133434796219	1.6206062914431008
ENSG00000186827	TNFRSF4	8.006716745853165	2.0927677976762458	3.5161380458119287	2.723100356653512	1.898365354631128	1.943949567692204	1.7573227823552025	3.1931891482007746	4.26182556914095	2.9474795170602763	4.228181102376609	1.553188887854704	5.062670086136279	1.4639771499854597	1.1381898532269266	2.1722753542055897	2.990920219256301	4.864249307008174	6.844759368631284	2.452701522032741	3.896039213206493	2.7555898996864903	2.573904109939042
ENSG00000078808	SDF4	37.1220503671374	57.341837656329126	47.68376683180037	45.146137491887174	45.49641714319347	47.626764408459	56.42958712229483	55.814285319592706	51.412498929319405	53.59053667382321	57.86567851538273	62.974749453018	38.8504900088284	47.6223155259976	46.76063313673957	50.37609988086297	42.4517708539604	50.56983713512271	53.16627044471742	65.82366410292518	54.25807551333159	54.00956203385521	51.00143328953288
ENSG00000176022	B3GALT6	14.92160848090817	5.859749833493487	7.40239588591985	6.162806070321107	5.855974483777378	4.276689048922849	5.076710260137252	5.987229652876453	5.682434092187934	8.574485867811713	8.979851293618893	9.742730296543144	4.732495950083913	3.1863032087918826	7.018837428232714	4.913479967845977	5.885359141117238	6.149145350368824	4.616233062565285	9.753766517851131	7.104542094670663	10.540131366300823	7.912371893516315
ENSG00000184163	C1QTNF12	0.9098541756651324	0.13951785317841636	0.12337326476533084	0	0.06435136795359755	0.12959663784614694	0	0	0.13529604981399845	0.17863512224607736	0.0805367829024116	0.28239797960994617	0	0.08611630294032115	0.28454746330673164	0.3620458923675983	0.09648129739536455	0.2753348664344249	0.1591804504332857	0.05703957027983118	0.2291787772474407	0.551117979937298	0
ENSG00000260179	NA	0.5459125053990794	0.06975892658920818	0.06168663238266542	0.14332107140281644	0.06435136795359755	0.12959663784614694	0	0.13304954784169895	0	0.08931756112303868	0.0402683914512058	0.14119898980497309	0.11005804535078868	0.08611630294032115	0.18969830887115444	0.10344168353359952	0	0.09177828881147496	0	0.11407914055966235	0.05729469431186018	0	0
ENSG00000160087	UBE2J2	47.31241713458688	22.60189221490345	17.642376861442308	17.77181285394924	16.280896092260182	16.847562919999103	22.64993808368928	17.56254031510426	20.56499957172776	22.686660525251824	19.489901462383607	25.839415134310077	16.61876484796909	18.428888829228725	17.167696952839474	19.55047818785031	23.059030077492128	20.83367156020482	21.33018035806028	17.34002936506868	24.4648344711643	16.051311165673805	20.97255200691071
ENSG00000230415	LINC01786	0	0	0.3084331619133271	0.5732842856112658	0.1608784198839939	0.1943949567692204	0	0.06652477392084948	0.13529604981399845	0.08931756112303868	0.36241552306085223	0.28239797960994617	0.330174136052366	0.08611630294032115	0	0.15516252530039928	0.1929625947907291	0	0.3183609008665714	0.3422374216789871	0.2864734715593009	0.20666924247648677	0.19065956369918832
ENSG00000162572	SCNN1D	0.7278833405321058	2.0230088710870375	1.7272257067146315	0.5732842856112658	0.9330948353271646	0.6479831892307347	1.1715485215701351	2.52794140899228	0.608832224162993	1.161128294599503	1.006709786280145	2.9651787859044347	0.7704063174555207	0.602814120582248	0.7587932354846177	0.4137667341343981	1.5437007583258329	1.5602309097950746	2.0693458556327142	2.3386223814730784	1.7761355236676657	1.8600231822883808	1.3346169458943182
ENSG00000131584	ACAP3	21.836500215963177	15.905035262339466	17.148883802380986	13.758822854670376	15.701733780677804	18.532319211999013	14.253840345769976	18.626936697837852	16.844358201842805	16.16647856327	20.053658942700487	22.0270424095758	11.335978671131231	13.520259561630422	16.503752871790436	15.309369162972729	15.147563691072236	19.54877551684417	20.69345855632714	13.97469471855864	20.740679340893383	19.22023955031327	10.77226534900414
ENSG00000278073	MIR6726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169972	PUSL1	6.550950064788952	3.697223109228034	1.788912339097297	2.4364582138478794	1.737486934747134	2.0087478866152777	2.1478389562119142	3.5258130178050218	1.8264966724889788	2.8581619559372378	3.020129358840435	2.25918383687957	2.9715672244712943	1.2917445441048172	2.181530552018276	2.327437879505989	2.7014763270702074	3.946466418893424	2.3877067564992855	2.0534245300739227	2.864734715593009	2.7555898996864903	3.145882801036607
ENSG00000127054	INTS11	25.475916918623703	28.949954534521396	29.05440385223541	25.941113923909775	29.376399470817287	31.686377953382927	24.993035126829547	28.605652785965272	27.735690211869677	36.084294693707626	31.409345331940525	34.876150481828354	26.41393088418928	26.8682865173802	28.739293793979897	31.032505060079856	22.383660995724576	33.59085370499984	30.403466032757567	34.109663027339046	35.00705822454657	30.380378644043557	28.980253682276626
ENSG00000274153	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240731	NA	0.18197083513302645	0.2790357063568327	0.8019262209746504	0.14332107140281644	0.9330948353271646	0.5183865513845878	0.5857742607850676	0.997871608812742	0.20294407472099765	0.4465878056151934	0.5637574803168812	0.14119898980497309	0.660348272104732	0.7750467264628904	0.6639440810490405	0.6206501012015971	0.5788877843721874	0.2753348664344249	0.4775413512998571	0.3422374216789871	0.2864734715593009	0	0.4766489092479707
ENSG00000224051	CPTP	6.914891735055005	8.719865823651023	7.40239588591985	7.309374641543638	5.373339224125396	5.7670503841535385	6.053000694779031	10.04524086204827	4.938305818210943	8.574485867811713	9.221461642326128	9.60153130673817	9.244875809466247	8.008816173449867	6.3548933471836735	11.895793606363943	8.586835468187445	9.636720325204871	11.620172881629856	11.464953626246068	11.344349473748316	10.333462123824338	6.19643582022362
ENSG00000169962	TAS1R3	0.18197083513302645	0.4883124861244573	0.43180642667865793	0	0.6756893635127743	0.1943949567692204	0	0.2660990956833979	0.5411841992559937	0.17863512224607736	0.5234890888656754	0.5647959592198923	0.4402321814031547	0.1722326058806423	0.4742457721778861	1.1378585188695949	0.2894438921860937	0.2753348664344249	0.9550827025997142	0.3422374216789871	0.7448310260541824	0.9644564648902716	0.5719786910975649
ENSG00000107404	DVL1	14.37569597550909	8.929142603418647	7.587455783067846	7.452695712946454	8.17262373010689	8.877369692461066	5.467226433993964	9.91219131420657	8.185411013746906	9.735614162411215	10.83219730037436	9.460332316933195	6.273308584994954	6.114257508762802	6.070345883876942	6.36166353731637	7.139616007256977	8.994272303524546	12.416075133796284	7.814421128336872	10.255750281822973	8.886777426488932	8.96099949386185
